Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12
107.50868460000493,3.5997,3.5993,3.5996,3.5998,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
107.52641940000467,3.5998,3.5994,3.5996,3.5996,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
107.54240090004168,3.5998,3.5996,3.5997,3.5996,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
107.55810230004136,3.5997,3.5993,3.5997,3.5997,3.5998,3.5995,0.0,0.0001,0.0,0.0,0.0,0.0
107.5766698999796,3.5998,3.5994,3.5996,3.5997,3.5996,3.5992,0.0,0.0,0.0001,0.0,0.0,0.0
107.60460690001491,3.5999,3.5994,3.5996,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
107.62083949998487,3.5997,3.5995,3.5997,3.5997,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
107.6367925000377,3.5999,3.5995,3.5996,3.5996,3.5998,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
107.65284370002337,3.5996,3.5994,3.5996,3.5998,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
107.66876420006156,3.5998,3.5996,3.5995,3.5995,3.5997,3.5994,0.0,0.0001,0.0,0.0,0.0,0.0
107.68464350001886,3.5997,3.5995,3.5997,3.5998,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
107.70159810001496,3.5997,3.5996,3.5998,3.5997,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
107.7176943999948,3.5997,3.5996,3.5996,3.5995,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
107.73359010007698,3.5998,3.5995,3.5996,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
107.75088700000197,3.5996,3.5996,3.5998,3.5996,3.5996,3.5996,0.0,0.0,0.0,0.0,0.0,0.0
107.79045189998578,3.5998,3.5995,3.5998,3.5997,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
107.79667509999126,3.5997,3.5995,3.5995,3.5996,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
107.81270160002168,3.5998,3.5994,3.5997,3.5996,3.5996,3.5992,0.0,0.0,0.0,0.0,0.0,0.0
107.82888799998909,3.5997,3.5994,3.5996,3.5998,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
107.8449381000828,3.5998,3.5994,3.5997,3.5997,3.5998,3.5994,0.0,0.0001,0.0,0.0,0.0,0.0
107.8608777000336,3.5999,3.5995,3.5997,3.5997,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
107.8784068999812,3.5997,3.5996,3.5996,3.5996,3.5995,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
107.89480990008451,3.5997,3.5995,3.5995,3.5996,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
107.9128302000463,3.5997,3.5995,3.5996,3.5996,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
107.94090040004812,3.5998,3.5995,3.5996,3.5997,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
107.95701610005926,3.5997,3.5996,3.5998,3.5998,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
107.97314420004841,3.5996,3.5995,3.5995,3.5995,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
107.98893460002728,3.5996,3.5995,3.5996,3.5998,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.004971700022,3.5997,3.5995,3.5997,3.5995,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.02109619998373,3.5997,3.5994,3.5997,3.5997,3.5998,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.03758120001294,3.5997,3.5995,3.5997,3.5998,3.5996,3.5994,0.0,0.0001,0.0,0.0,0.0,0.0
108.05505850003101,3.5997,3.5995,3.5997,3.5997,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.07075449998956,3.5998,3.5994,3.5995,3.5997,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
108.08851670008153,3.5998,3.5995,3.5997,3.5994,3.5997,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
108.11704480007757,3.5999,3.5995,3.5998,3.5996,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
108.1329640999902,3.5997,3.5995,3.5997,3.5997,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.14916320005432,3.5999,3.5995,3.5998,3.5996,3.5998,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.1649225000292,3.5997,3.5995,3.5997,3.5995,3.5995,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.18116490007378,3.5997,3.5996,3.5996,3.5998,3.5996,3.5995,0.0,0.0001,0.0,0.0,0.0,0.0
108.19709660008084,3.5998,3.5994,3.5996,3.5996,3.5996,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
108.21314660005737,3.5998,3.5992,3.5997,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.23109510005452,3.5997,3.5994,3.5996,3.5997,3.5996,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
108.2472187000094,3.5996,3.5996,3.5996,3.5997,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
108.26342560001649,3.5998,3.5994,3.5995,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.29301660007332,3.5997,3.5994,3.5997,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.30911040003411,3.5998,3.5994,3.5996,3.5994,3.5996,3.5995,0.0,0.0001,0.0,0.0,0.0,0.0
108.32526980002876,3.5997,3.5995,3.5997,3.5997,3.5998,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
108.34111829998437,3.5998,3.5996,3.5996,3.5997,3.5996,3.5996,0.0,0.0,0.0,0.0,0.0,0.0
108.35750370007008,3.5997,3.5994,3.5997,3.5998,3.5996,3.5994,0.0,0.0001,0.0,0.0,0.0,0.0
108.37319890002254,3.5997,3.5995,3.5997,3.5997,3.5997,3.5994,0.0,0.0001,0.0,0.0,0.0,0.0
108.3890953999944,3.5997,3.5994,3.5998,3.5997,3.5997,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
108.4078827999765,3.5997,3.5995,3.5996,3.5997,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.42325630004052,3.5998,3.5996,3.5995,3.5997,3.5997,3.5994,0.0,0.0,0.0,0.0001,0.0,0.0
108.44087659998331,3.5999,3.5997,3.5995,3.5998,3.5998,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
108.46933350001927,3.5999,3.5995,3.5997,3.5996,3.5996,3.5996,0.0,0.0,0.0,0.0,0.0,0.0
108.48532510001678,3.5998,3.5995,3.5996,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.50130340002943,3.5996,3.5995,3.5998,3.5998,3.5996,3.5995,0.0,0.0,0.0,0.0001,0.0,0.0
108.51725090004038,3.5997,3.5993,3.5997,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.53334269998595,3.5996,3.5996,3.5997,3.5997,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
108.5493857000256,3.5999,3.5995,3.5995,3.5996,3.5996,3.5993,0.0,0.0001,0.0,0.0,0.0,0.0
108.56687880004756,3.5999,3.5996,3.5995,3.5997,3.5996,3.5995,0.0,0.0001,0.0,0.0,0.0,0.0
108.5825834000716,3.5997,3.5996,3.5996,3.5996,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.59907800005749,3.5999,3.5995,3.5996,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.61612610006705,3.5997,3.5995,3.5994,3.5996,3.5995,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.64519399998244,3.5997,3.5995,3.5995,3.5997,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
108.68257230008021,3.5998,3.5995,3.5997,3.5998,3.5998,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.68807789997663,3.5997,3.5995,3.5996,3.5996,3.5997,3.5996,0.0,0.0,0.0,0.0,0.0,0.0
108.69327410007827,3.5996,3.5994,3.5996,3.5997,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.70921080000699,3.5997,3.5994,3.5996,3.5996,3.5997,3.5995,0.0,0.0,0.0,0.0001,0.0,0.0
108.72522160003427,3.5998,3.5995,3.5996,3.5997,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
108.74255339999218,3.5997,3.5994,3.5998,3.5998,3.5997,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
108.75880170008168,3.5997,3.5996,3.5996,3.5998,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.77633580006659,3.5998,3.5995,3.5998,3.5997,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.79576440004166,3.5997,3.5995,3.5997,3.5996,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
108.82140090002213,3.5998,3.5994,3.5996,3.5997,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
108.83752360008657,3.5999,3.5995,3.5996,3.5998,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.85351300006732,3.5996,3.5995,3.5996,3.5997,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.86942930007353,3.5998,3.5995,3.5997,3.5996,3.5995,3.5993,0.0,0.0,0.0,0.0001,0.0,0.0
108.88555930007715,3.5996,3.5995,3.5995,3.5995,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
108.90139700006694,3.5998,3.5996,3.5995,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.91929039999377,3.5996,3.5995,3.5997,3.5997,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.93493790004868,3.5997,3.5995,3.5998,3.5995,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
108.95089430001099,3.5997,3.5994,3.5996,3.5995,3.5997,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
108.96961859997828,3.5997,3.5995,3.5997,3.5996,3.5998,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
108.99762230005581,3.5996,3.5995,3.5995,3.5998,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.01352660008706,3.5997,3.5996,3.5996,3.5996,3.5995,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.02958630002104,3.5997,3.5996,3.5998,3.5997,3.5998,3.5995,0.0,0.0001,0.0,0.0,0.0,0.0
109.04565179999918,3.5995,3.5993,3.5997,3.5995,3.5996,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
109.06157760007773,3.5997,3.5996,3.5996,3.5996,3.5996,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
109.07754980004393,3.5997,3.5995,3.5996,3.5996,3.5996,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
109.09562080004252,3.5997,3.5996,3.5998,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.11160399997607,3.5998,3.5995,3.5996,3.5998,3.5997,3.5994,0.0,0.0001,0.0,0.0,0.0,0.0
109.1277354999911,3.5998,3.5995,3.5995,3.5997,3.5995,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.14663890004158,3.5998,3.5996,3.5997,3.5994,3.5997,3.5993,0.0,0.0001,0.0,0.0001,0.0,0.0
109.17348760005552,3.5998,3.5996,3.5996,3.5997,3.5996,3.5994,0.0,0.0001,0.0,0.0,0.0,0.0
109.18972909997683,3.5998,3.5996,3.5996,3.5996,3.5996,3.5994,0.0,0.0001,0.0,0.0,0.0,0.0
109.20590439997613,3.5995,3.5995,3.5998,3.5995,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.22187900007702,3.6,3.5994,3.5998,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.23828709998634,3.5998,3.5994,3.5997,3.5996,3.5998,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.25430250004865,3.5996,3.5994,3.5996,3.5995,3.5996,3.5995,0.0,0.0001,0.0,0.0001,0.0,0.0
109.27208320004866,3.5997,3.5995,3.5997,3.5997,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.28762159997132,3.5997,3.5994,3.5997,3.5997,3.5996,3.5994,0.0,0.0,0.0,0.0001,0.0,0.0
109.30360039998777,3.5997,3.5994,3.5997,3.5997,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.32213790004607,3.5997,3.5995,3.5996,3.5997,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.34993919997942,3.5998,3.5996,3.5996,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.36574839998502,3.5998,3.5994,3.5997,3.5997,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.38230689999182,3.5998,3.5997,3.5999,3.5997,3.5998,3.5995,0.0,0.0001,0.0,0.0,0.0,0.0
109.39833550003823,3.5999,3.5995,3.5997,3.5995,3.5997,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
109.41392349998932,3.5998,3.5995,3.5997,3.5995,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.42965810000896,3.5999,3.5995,3.5996,3.5997,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.44727040000726,3.5997,3.5994,3.5997,3.5996,3.5995,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.46308999997564,3.5998,3.5994,3.5997,3.5996,3.5995,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
109.47953780007083,3.5997,3.5995,3.5996,3.5996,3.5998,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.50969580002129,3.5997,3.5996,3.5997,3.5997,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.52570480003487,3.5997,3.5995,3.5996,3.5997,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.54170739999972,3.5997,3.5994,3.5997,3.5997,3.5996,3.5994,0.0,0.0,0.0,0.0001,0.0,0.0
109.55794550001156,3.5997,3.5993,3.5994,3.5996,3.5996,3.5995,0.0,0.0,0.0,0.0001,0.0,0.0
109.57390630000737,3.5998,3.5997,3.5997,3.5996,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.58968690002803,3.5996,3.5995,3.5997,3.5996,3.5996,3.5996,0.0,0.0,0.0,0.0,0.0,0.0
109.60605330008548,3.5996,3.5994,3.5996,3.5995,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.6236372999847,3.5997,3.5996,3.5996,3.5996,3.5998,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.63991640007589,3.5998,3.5995,3.5996,3.5997,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.65728839999065,3.5999,3.5995,3.5997,3.5997,3.5998,3.5994,0.0,0.0001,0.0,0.0,0.0,0.0
109.68641700001899,3.5998,3.5995,3.5998,3.5995,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.70212839997839,3.5998,3.5995,3.5996,3.5997,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.7182970000431,3.5997,3.5994,3.5997,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.73393760004546,3.5997,3.5996,3.5997,3.5998,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.75000050000381,3.5997,3.5996,3.5997,3.5996,3.5995,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.7658700000029,3.5998,3.5994,3.5995,3.5996,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.78191010002047,3.5997,3.5995,3.5996,3.5996,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.7992385000689,3.5998,3.5995,3.5996,3.5996,3.5998,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.8150459000608,3.5997,3.5996,3.5997,3.5996,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.83163889998104,3.5998,3.5995,3.5997,3.5995,3.5996,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
109.86213500006124,3.5998,3.5996,3.5996,3.5995,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.87801440001931,3.5998,3.5996,3.5997,3.5996,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.89404050004669,3.5997,3.5995,3.5997,3.5996,3.5996,3.5994,0.0,0.0001,0.0001,0.0001,0.0,0.0
109.91001700004563,3.5999,3.5995,3.5996,3.5996,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.92610899999272,3.5997,3.5995,3.5996,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.9419637999963,3.5997,3.5995,3.5996,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
109.95796979998704,3.5998,3.5994,3.5997,3.5996,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
109.97495100006927,3.5998,3.5995,3.5996,3.5995,3.5997,3.5993,0.0,0.0001,0.0,0.0,0.0,0.0
109.99083300004713,3.5998,3.5996,3.5997,3.5997,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.00759809999727,3.5997,3.5995,3.5997,3.5997,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.03813450003508,3.5997,3.5995,3.5997,3.5996,3.5998,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.05396659998223,3.5997,3.5994,3.5996,3.5997,3.5996,3.5994,0.0,0.0001,0.0,0.0,0.0,0.0
110.07312339998316,3.5998,3.5996,3.5996,3.5997,3.5995,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.11212910001632,3.5997,3.5995,3.5997,3.5996,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.1148938999977,3.5998,3.5996,3.5996,3.5997,3.5996,3.5993,0.0,0.0,0.0001,0.0,0.0,0.0
110.11697660002392,3.5997,3.5995,3.5997,3.5997,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.14415469998494,3.5998,3.5996,3.5996,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.16020649997517,3.5997,3.5996,3.5997,3.5997,3.5998,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.17610120004974,3.5997,3.5995,3.5996,3.5997,3.5998,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.19215570006054,3.5998,3.5994,3.5997,3.5996,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.20822600007523,3.5997,3.5995,3.5998,3.5997,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.22420649998821,3.5997,3.5994,3.5997,3.5996,3.5995,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.24002420005854,3.5998,3.5993,3.5996,3.5998,3.5997,3.5993,0.0,0.0,0.0,0.0001,0.0,0.0
110.25692950002849,3.5998,3.5996,3.5996,3.5996,3.5996,3.5994,0.0,0.0001,0.0,0.0,0.0,0.0
110.27413310005795,3.5997,3.5995,3.5998,3.5997,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.28977470006794,3.5998,3.5995,3.5997,3.5996,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.3201877999818,3.5996,3.5995,3.5996,3.5997,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.33620200003497,3.5999,3.5995,3.5997,3.5997,3.5998,3.5994,0.0,0.0001,0.0001,0.0,0.0,0.0
110.3521638000384,3.5998,3.5995,3.5995,3.5997,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.36819429998286,3.5997,3.5996,3.5997,3.5994,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.38422850007191,3.5998,3.5994,3.5997,3.5996,3.5997,3.5994,0.0,0.0001,0.0,0.0,0.0,0.0
110.40039650001563,3.5997,3.5995,3.5998,3.5999,3.5996,3.5996,0.0,0.0,0.0,0.0,0.0,0.0
110.41790950007271,3.5997,3.5994,3.5996,3.5995,3.5997,3.5993,0.0,0.0001,0.0,0.0,0.0,0.0
110.43414410005789,3.5998,3.5994,3.5997,3.5995,3.5998,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
110.44952050002757,3.5997,3.5993,3.5996,3.5996,3.5995,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
110.46654040005524,3.5998,3.5995,3.5995,3.5996,3.5996,3.5993,0.0,0.0001,0.0,0.0,0.0,0.0
110.4968213000102,3.5997,3.5996,3.5997,3.5997,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.51244590000715,3.5997,3.5995,3.5996,3.5997,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.52849130006507,3.5999,3.5997,3.5997,3.5997,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.54444800002966,3.5997,3.5995,3.5997,3.5997,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.56029030005448,3.5998,3.5995,3.5998,3.5997,3.5998,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.5764314000262,3.5998,3.5996,3.5996,3.5997,3.5999,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.59322530007921,3.5997,3.5996,3.5997,3.5995,3.5997,3.5995,0.0,0.0,0.0001,0.0,0.0,0.0
110.60940479999408,3.5997,3.5995,3.5994,3.5997,3.5997,3.5993,0.0,0.0,0.0,0.0001,0.0,0.0
110.62589660007507,3.5998,3.5995,3.5997,3.5996,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.64402200002223,3.5998,3.5995,3.5994,3.5997,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.67245279997587,3.5999,3.5994,3.5998,3.5994,3.5996,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
110.68862789997365,3.5998,3.5996,3.5997,3.5997,3.5997,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
110.70462720002979,3.5997,3.5995,3.5996,3.5996,3.5998,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.72088470007293,3.5998,3.5997,3.5997,3.5998,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.73697109997738,3.5997,3.5995,3.5997,3.5997,3.5998,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.75275280000642,3.5998,3.5995,3.5996,3.5996,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.769511600025,3.5996,3.5994,3.5996,3.5995,3.5996,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
110.78573040000629,3.5997,3.5994,3.5996,3.5997,3.5998,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.80175089999102,3.5997,3.5995,3.5997,3.5997,3.5997,3.5993,0.0,0.0,0.0,0.0001,0.0,0.0
110.81865270005073,3.5998,3.5993,3.5996,3.5996,3.5996,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
110.8490006000502,3.5997,3.5995,3.5997,3.5996,3.5996,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
110.86463259998709,3.5996,3.5995,3.5996,3.5995,3.5995,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.88058810005896,3.5997,3.5994,3.5995,3.5997,3.5997,3.5992,0.0,0.0,0.0,0.0,0.0,0.0
110.89668420003727,3.5998,3.5994,3.5996,3.5996,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.91261230001692,3.5999,3.5997,3.5997,3.5997,3.5998,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.92853480007034,3.5998,3.5994,3.5997,3.5997,3.5998,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
110.94538080005441,3.5998,3.5996,3.5995,3.5997,3.5996,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
110.96142870001495,3.5998,3.5995,3.5997,3.5997,3.5997,3.5993,0.0,0.0,0.0,0.0,0.0,0.0
110.97762880008668,3.5997,3.5994,3.5995,3.5996,3.5997,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
110.99439380003605,3.5997,3.5995,3.5997,3.5997,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
111.02456500008702,3.5998,3.5995,3.5997,3.5996,3.5997,3.5995,0.0,0.0,0.0,0.0,0.0,0.0
111.04054309998173,3.5999,3.5995,3.5995,3.5997,3.5996,3.5994,0.0,0.0,0.0,0.0,0.0,0.0
