Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12
1714.020094999927,3.601,3.6053,3.6061,3.6054,3.6026,3.6026,0.0,0.0,0.0,0.0,0.0,0.0
1714.036137899966,3.6009,3.6052,3.6062,3.6056,3.6027,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1714.0526364999823,3.601,3.6052,3.6061,3.6055,3.6027,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1714.0687536998885,3.6009,3.6052,3.6061,3.6055,3.6026,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
1714.0846081998898,3.601,3.6052,3.606,3.6054,3.6026,3.6026,0.0,0.0,0.0,0.0,0.0,0.0
1714.1012525999686,3.6009,3.6052,3.6061,3.6055,3.6028,3.6026,0.0,0.0,0.0,0.0,0.0,0.0
1714.1190550999017,3.6011,3.6053,3.6061,3.6056,3.6026,3.6026,0.0,0.0,0.0,0.0,0.0,0.0
1714.133567199926,3.6009,3.6054,3.606,3.6055,3.6026,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1714.1492963999044,3.6012,3.6052,3.6062,3.6056,3.6027,3.6028,0.0,0.0,0.0,0.0,0.0,0.0
1714.1660027999897,3.601,3.6053,3.6061,3.6055,3.6026,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1714.1961982999928,3.6009,3.6053,3.606,3.6055,3.6027,3.6026,0.0,0.0,0.0001,0.0,0.0,0.0
1714.2121939999051,3.6009,3.6054,3.6061,3.6055,3.6026,3.6026,0.0,0.0001,0.0,0.0,0.0,0.0
1714.228245499893,3.6009,3.6051,3.6062,3.6055,3.6026,3.6025,0.0,0.0,0.0,0.0,0.0,0.0
1714.2442168999696,3.601,3.6053,3.6062,3.6055,3.6027,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1714.2601348999888,3.601,3.6053,3.6061,3.6055,3.6025,3.6026,0.0,0.0,0.0,0.0,0.0,0.0
1714.2761117999908,3.6009,3.6053,3.6061,3.6055,3.6027,3.6025,0.0,0.0,0.0,0.0,0.0,0.0
1714.292142399936,3.6009,3.6053,3.6061,3.6055,3.6027,3.6026,0.0,0.0,0.0,0.0,0.0,0.0
1714.308238199912,3.601,3.6051,3.606,3.6054,3.6026,3.6025,0.0,0.0,0.0,0.0001,0.0,0.0
1714.3269124999642,3.6009,3.6052,3.6061,3.6055,3.6028,3.6028,0.0,0.0,0.0,0.0,0.0,0.0
1714.3422823,3.6011,3.6053,3.6062,3.6056,3.6027,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1714.3569094999693,3.601,3.6052,3.6063,3.6055,3.6026,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1714.3744008999784,3.6009,3.6052,3.6061,3.6056,3.6027,3.6026,0.0,0.0001,0.0,0.0,0.0,0.0
1714.40428649995,3.6009,3.6053,3.6061,3.6056,3.6027,3.6028,0.0,0.0,0.0,0.0,0.0,0.0
1719.3992412999505,3.6011,3.6052,3.6059,3.6055,3.6027,3.6028,0.0,0.0,0.0,0.0,0.0,0.0
1724.4101612999802,3.601,3.6053,3.6061,3.6055,3.6028,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1729.4201065999223,3.601,3.6052,3.606,3.6056,3.6026,3.6026,0.0,0.0,0.0,0.0,0.0,0.0
1734.4307141999016,3.6009,3.6051,3.6061,3.6055,3.6028,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1739.441776499967,3.601,3.6054,3.6061,3.6054,3.6025,3.6026,0.0,0.0,0.0,0.0,0.0,0.0
1744.4364017999033,3.601,3.6054,3.6062,3.6056,3.6027,3.6025,0.0,0.0,0.0,0.0,0.0,0.0
1749.4470803999575,3.601,3.6053,3.6062,3.6055,3.6026,3.6026,0.0,0.0,0.0001,0.0001,0.0,0.0
1754.4576267999364,3.6011,3.6054,3.606,3.6055,3.6029,3.6027,0.0,0.0001,0.0,0.0,0.0,0.0
1759.4681099998998,3.6011,3.6054,3.6061,3.6056,3.6026,3.6026,0.0,0.0,0.0,0.0001,0.0,0.0
1764.4786819999572,3.6008,3.6052,3.6061,3.6056,3.6027,3.6026,0.0,0.0,0.0,0.0,0.0,0.0
1769.4890905999346,3.6011,3.6052,3.6062,3.6055,3.6027,3.6025,0.0,0.0,0.0,0.0,0.0,0.0
1774.499955099891,3.6011,3.6053,3.6061,3.6055,3.6028,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1779.5098890999798,3.6011,3.6053,3.6062,3.6056,3.6027,3.6026,0.0,0.0,0.0001,0.0,0.0,0.0
1784.520311799948,3.6009,3.6054,3.6063,3.6055,3.6027,3.6026,0.0,0.0,0.0,0.0,0.0,0.0
1789.5316004999913,3.601,3.6053,3.6063,3.6055,3.6026,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1794.5419066998875,3.601,3.6053,3.6063,3.6055,3.6027,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1799.5521239999216,3.601,3.6053,3.6064,3.6055,3.6029,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1804.547422899981,3.6009,3.6053,3.6062,3.6056,3.6029,3.6025,0.0,0.0,0.0,0.0,0.0,0.0
1809.557962999912,3.601,3.6053,3.6062,3.6056,3.6026,3.6025,0.0,0.0,0.0,0.0,0.0,0.0
1814.5688195999246,3.601,3.6054,3.6062,3.6056,3.6027,3.6028,0.0,0.0,0.0,0.0001,0.0,0.0
1819.5789990999037,3.5999,3.603,3.6042,3.6029,3.6003,3.5992,0.0,0.0,0.0,0.0,0.0,0.0
1824.589497799985,3.6009,3.603,3.6041,3.6026,3.5999,3.5989,0.0,0.0,0.0,0.0,0.0,0.0
1829.5996613999596,3.6008,3.6029,3.6039,3.6026,3.6001,3.599,0.0,0.0,0.0,0.0,0.0,0.0
1834.6108532999642,3.6008,3.6027,3.6037,3.6026,3.6,3.5988,0.0,0.0,0.0,0.0,0.0,0.0
1839.621350399917,3.6008,3.6025,3.6036,3.6025,3.5998,3.5987,0.0,0.0,0.0,0.0,0.0,0.0
1844.6322618999984,3.6006,3.6026,3.6038,3.6025,3.6001,3.5988,0.0,0.0,0.0,0.0,0.0,0.0
1849.6425279999385,3.6007,3.6024,3.6037,3.6023,3.5998,3.5986,0.0,0.0,0.0,0.0,0.0,0.0
1854.6528574998956,3.6004,3.6024,3.6037,3.6023,3.6001,3.5987,0.0,0.0,0.0,0.0,0.0,0.0
1859.6636401999276,3.6005,3.6023,3.6036,3.6022,3.5999,3.5988,0.0,0.0,0.0,0.0,0.0,0.0
1864.658177999896,3.6005,3.6049,3.6057,3.6051,3.6026,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1869.669187799911,3.6008,3.605,3.6059,3.6054,3.6027,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
1874.6789424999151,3.6007,3.6053,3.6059,3.6054,3.6029,3.6028,0.0,0.0,0.0,0.0,0.0,0.0
1879.6904743999476,3.6008,3.6052,3.6058,3.6054,3.6027,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
1884.7008181998972,3.6011,3.6051,3.6059,3.6053,3.6027,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
1889.7109590999316,3.6008,3.6053,3.606,3.6055,3.6027,3.603,0.0,0.0,0.0,0.0,0.0,0.0
1894.7214565998875,3.601,3.6053,3.6061,3.6056,3.6028,3.6031,0.0,0.0,0.0,0.0,0.0,0.0
1899.7322739999508,3.6008,3.6051,3.6058,3.6055,3.6026,3.603,0.0,0.0,0.0,0.0,0.0,0.0
1904.7432386999717,3.6009,3.6053,3.606,3.6054,3.6028,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
1909.7534589999123,3.601,3.6051,3.606,3.6054,3.6028,3.6028,0.0,0.0,0.0,0.0,0.0,0.0
1914.7639420999913,3.6008,3.6051,3.6061,3.6056,3.6028,3.603,0.0,0.0,0.0,0.0,0.0,0.0
1919.7743363999762,3.601,3.6055,3.6061,3.6055,3.6027,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
1924.7695128999185,3.6011,3.6053,3.6061,3.6055,3.6027,3.6028,0.0,0.0,0.0,0.0,0.0,0.0
1929.7795800999738,3.6009,3.6053,3.6061,3.6056,3.6028,3.6028,0.0,0.0,0.0,0.0,0.0,0.0
1934.7901375999209,3.6009,3.6052,3.6061,3.6056,3.603,3.603,0.0,0.0,0.0,0.0,0.0,0.0
1939.8011848999886,3.601,3.6052,3.6061,3.6055,3.6028,3.603,0.0,0.0,0.0,0.0,0.0,0.0
1944.8118340999354,3.6011,3.6052,3.6062,3.6056,3.6028,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
1949.8219514999073,3.6011,3.6053,3.6061,3.6055,3.6028,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
1954.8327438998967,3.6011,3.6052,3.606,3.6056,3.6028,3.603,0.0,0.0,0.0,0.0,0.0,0.0
1959.8434882999863,3.6009,3.6054,3.6062,3.6055,3.6029,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
1964.85490809998,3.6009,3.6053,3.6061,3.6054,3.6028,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
1969.8642307999544,3.6012,3.6054,3.6062,3.6056,3.6028,3.603,0.0,0.0001,0.0,0.0,0.0,0.0
1974.8755840999074,3.6013,3.6054,3.606,3.6055,3.6029,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
1979.8858378999867,3.6011,3.6052,3.6061,3.6055,3.6026,3.6029,0.0,0.0,0.0,0.0001,0.0,0.0
1984.8963101999834,3.601,3.6054,3.6061,3.6055,3.6028,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
1989.8908800999634,3.601,3.6053,3.6062,3.6056,3.6028,3.603,0.0,0.0,0.0,0.0,0.0,0.0
1994.9015856999904,3.601,3.6053,3.606,3.6055,3.6028,3.6028,0.0,0.0,0.0,0.0,0.0,0.0
1999.9122514999472,3.6011,3.6054,3.6061,3.6055,3.6029,3.6028,0.0,0.0,0.0,0.0,0.0,0.0
2004.9237425999017,3.601,3.6053,3.606,3.6056,3.6027,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
2009.934064699919,3.6009,3.6054,3.6062,3.6056,3.6028,3.6028,0.0,0.0,0.0,0.0,0.0,0.0
2014.9450665999902,3.6012,3.6054,3.6061,3.6055,3.6028,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
2019.9546450999333,3.6012,3.6054,3.6062,3.6055,3.6028,3.6028,0.0,0.0,0.0,0.0,0.0,0.0
2024.9653603999177,3.601,3.6053,3.6062,3.6056,3.6028,3.6028,0.0,0.0,0.0,0.0,0.0,0.0
2029.9760238999734,3.6011,3.6055,3.6061,3.6056,3.6029,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
2034.986503999913,3.601,3.6053,3.6061,3.6056,3.6028,3.6029,0.0,0.0,0.0,0.0,0.0,0.0
2039.9974356999155,3.6011,3.6053,3.6063,3.6055,3.6027,3.6027,0.0,0.0,0.0,0.0,0.0,0.0
2045.0082720998907,3.6001,3.6037,3.6047,3.6039,3.6009,3.5999,0.0,0.0,0.0,0.0001,0.0,0.0
2050.002894099918,3.6013,3.6037,3.6044,3.6038,3.6007,3.5999,0.0,0.0,0.0,0.0,0.0,0.0
2055.0128402999835,3.6,3.6034,3.6045,3.6036,3.6005,3.5999,0.0,0.0,0.0,0.0,0.0,0.0
2060.02351129998,3.6011,3.6033,3.6043,3.6036,3.6005,3.5998,0.0,0.0,0.0,0.0,0.0,0.0
2065.0339243999915,3.5999,3.6033,3.6042,3.6034,3.6003,3.5998,0.0,0.0,0.0,0.0,0.0,0.0
2070.044543899945,3.6,3.6033,3.6043,3.6033,3.6003,3.5998,0.0,0.0,0.0,0.0,0.0,0.0
2075.055858299951,3.5999,3.6032,3.604,3.6033,3.6003,3.5997,0.0,0.0,0.0,0.0,0.0,0.0
2080.066437499947,3.5999,3.6029,3.6043,3.603,3.6004,3.5998,0.0,0.0,0.0001,0.0,0.0,0.0
2085.0764932999155,3.5998,3.6032,3.6042,3.6031,3.6002,3.5996,0.0,0.0,0.0,0.0,0.0,0.0
2090.087064499967,3.6011,3.6029,3.6041,3.6031,3.6004,3.5997,0.0,0.0,0.0,0.0001,0.0,0.0
2095.097468099906,3.601,3.6031,3.6041,3.6032,3.6002,3.5996,0.0,0.0,0.0,0.0,0.0,0.0
2100.1080018999055,3.5999,3.603,3.6039,3.603,3.6001,3.5998,0.0,0.0,0.0,0.0,0.0,0.0
2105.1188020999543,3.5998,3.603,3.6042,3.6032,3.6001,3.5996,0.0,0.0,0.0,0.0,0.0,0.0
2110.1135562999407,3.5997,3.6028,3.604,3.603,3.6002,3.5996,0.0,0.0,0.0,0.0,0.0,0.0
2115.1465649999445,3.5999,3.6031,3.6041,3.6029,3.6003,3.5995,0.0,0.0001,0.0001,0.0001,0.0,0.0
2120.1342935999855,3.6006,3.6048,3.6055,3.6049,3.6022,3.6023,0.0,0.0,0.0,0.0,0.0,0.0
2125.1452055999544,3.6007,3.6048,3.6057,3.6051,3.6024,3.6023,0.0,0.0,0.0,0.0,0.0,0.0
2130.155902599916,3.6002,3.6038,3.6048,3.6039,3.6011,3.6001,0.0,0.0,0.0,0.0,0.0,0.0
2135.166306099971,3.6004,3.6043,3.6053,3.6047,3.6018,3.6011,0.0,0.0001,0.0,0.0,0.0,0.0
2140.177307499922,3.6003,3.6044,3.6053,3.6045,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.193348199944,3.6005,3.6044,3.6054,3.6044,3.6017,3.601,0.0,0.0,0.0,0.0,0.0,0.0
2140.2091628999915,3.6002,3.6044,3.6053,3.6045,3.6017,3.601,0.0,0.0,0.0,0.0,0.0,0.0
2140.2260435998905,3.6004,3.6044,3.6054,3.6045,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2140.2420463999733,3.6005,3.6045,3.6052,3.6046,3.6018,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.2580766999163,3.6005,3.6044,3.6052,3.6046,3.6016,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.2744777998887,3.6004,3.6044,3.6054,3.6047,3.6016,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2140.3297182999086,3.6005,3.6044,3.6051,3.6045,3.6018,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.335557199898,3.6004,3.6045,3.6053,3.6046,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2140.3378873999463,3.6004,3.6045,3.6052,3.6044,3.6018,3.6012,0.0,0.0,0.0001,0.0,0.0,0.0
2140.346450699959,3.6004,3.6045,3.6052,3.6046,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.3624725999543,3.6004,3.6044,3.6052,3.6045,3.6016,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2140.3788375998847,3.6004,3.6043,3.6052,3.6045,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.3976665999508,3.6004,3.6045,3.6053,3.6045,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2140.426060699974,3.6005,3.6044,3.6051,3.6043,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.442042999901,3.6005,3.6045,3.6052,3.6046,3.6017,3.601,0.0,0.0,0.0,0.0001,0.0,0.0
2140.4584610998863,3.6003,3.6042,3.6051,3.6044,3.6017,3.601,0.0,0.0,0.0,0.0,0.0,0.0
2140.474491299945,3.6005,3.6044,3.6053,3.6043,3.6018,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.4904773999006,3.6005,3.6044,3.6051,3.6047,3.6016,3.601,0.0,0.0,0.0,0.0,0.0,0.0
2140.5065142998938,3.6004,3.6043,3.6052,3.6045,3.6017,3.6011,0.0,0.0001,0.0,0.0,0.0,0.0
2140.52252099989,3.6004,3.6043,3.6051,3.6044,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.5383504999336,3.6004,3.6043,3.6053,3.6046,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2140.556679299916,3.6005,3.6041,3.6052,3.6046,3.6016,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.5724105999107,3.6005,3.6043,3.6052,3.6045,3.6016,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2140.587906199973,3.6004,3.6043,3.6053,3.6045,3.6016,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.6063480998855,3.6005,3.6044,3.6051,3.6045,3.6016,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.633910799981,3.6002,3.6041,3.6051,3.6045,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2140.649957299931,3.6003,3.6044,3.6052,3.6044,3.6017,3.6011,0.0,0.0,0.0001,0.0,0.0,0.0
2140.66590979998,3.6006,3.6042,3.6053,3.6045,3.6016,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.682080599945,3.6004,3.6044,3.6053,3.6045,3.6015,3.601,0.0,0.0,0.0,0.0,0.0,0.0
2140.69813039992,3.6002,3.6043,3.6053,3.6045,3.6018,3.6011,0.0,0.0,0.0,0.0001,0.0,0.0
2140.714117999887,3.6004,3.6045,3.6053,3.6046,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2140.7299501999514,3.6004,3.6044,3.6053,3.6044,3.6017,3.6011,0.0,0.0001,0.0001,0.0,0.0,0.0
2140.745958799962,3.6007,3.6043,3.6053,3.6045,3.6016,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.7639347999357,3.6004,3.6044,3.6052,3.6046,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.7800298999064,3.6004,3.6043,3.6052,3.6045,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.7957270999905,3.6002,3.6044,3.6053,3.6045,3.6015,3.601,0.0,0.0,0.0,0.0,0.0,0.0
2140.8120128999,3.6005,3.6045,3.6054,3.6046,3.6016,3.6013,0.0,0.0001,0.0,0.0,0.0,0.0
2140.842303399928,3.6004,3.6045,3.6052,3.6046,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2140.858654599986,3.6005,3.6043,3.6051,3.6047,3.6016,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2140.8743540999712,3.6005,3.6044,3.6053,3.6043,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.890733899898,3.6004,3.6043,3.6054,3.6044,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2140.906285599922,3.6003,3.6042,3.6052,3.6044,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.9221076999092,3.6005,3.6044,3.6052,3.6046,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2140.9380637999857,3.6005,3.6043,3.6052,3.6045,3.6018,3.6012,0.0,0.0002,0.0,0.0,0.0,0.0
2140.954307399923,3.6005,3.6043,3.605,3.6044,3.6018,3.601,0.0,0.0,0.0,0.0,0.0,0.0
2140.9725616999203,3.6005,3.6044,3.6051,3.6045,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2140.987955199904,3.6003,3.6043,3.6051,3.6044,3.6018,3.6013,0.0,0.0,0.0,0.0,0.0,0.0
2141.0041108999867,3.6006,3.6042,3.6053,3.6044,3.6017,3.6012,0.0,0.0,0.0,0.0001,0.0,0.0
2141.0228520999663,3.6005,3.6043,3.6055,3.6046,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.050178599893,3.6004,3.6044,3.6054,3.6044,3.6016,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.066263399902,3.6005,3.6043,3.6051,3.6045,3.6017,3.601,0.0,0.0,0.0,0.0,0.0,0.0
2141.0822901999345,3.6004,3.6043,3.6052,3.6044,3.6017,3.6011,0.0,0.0001,0.0,0.0,0.0,0.0
2141.098343099933,3.6004,3.6042,3.6051,3.6045,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.114346999908,3.6004,3.6042,3.6053,3.6045,3.6017,3.6011,0.0,0.0001,0.0,0.0,0.0,0.0
2141.130371199921,3.6004,3.6045,3.6052,3.6045,3.6016,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.146206599893,3.6005,3.6044,3.6053,3.6046,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.162147199968,3.6004,3.6044,3.6052,3.6044,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.180650299997,3.6004,3.6044,3.6052,3.6045,3.6018,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.196645799908,3.6003,3.6043,3.6053,3.6045,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.2123288000003,3.6003,3.6043,3.6054,3.6045,3.6016,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.230596199981,3.6006,3.6043,3.6054,3.6046,3.6016,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.258402699954,3.6006,3.6043,3.6052,3.6046,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.274382899981,3.6004,3.6044,3.6053,3.6045,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.2903619999997,3.6004,3.6043,3.6052,3.6044,3.6016,3.601,0.0,0.0,0.0,0.0,0.0,0.0
2141.306240099948,3.6003,3.6044,3.6053,3.6045,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.322288999916,3.6004,3.6043,3.6052,3.6045,3.6017,3.601,0.0,0.0,0.0,0.0,0.0,0.0
2141.3383854998974,3.6004,3.6044,3.6052,3.6044,3.6018,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.3548712999327,3.6004,3.6045,3.6053,3.6045,3.6016,3.601,0.0,0.0,0.0,0.0,0.0,0.0
2141.370929799974,3.6004,3.6045,3.6053,3.6046,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.388512399979,3.6004,3.6044,3.6053,3.6046,3.6016,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.404717599973,3.6004,3.6043,3.6051,3.6041,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.420005999971,3.6005,3.6045,3.6052,3.6045,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.438963899971,3.6004,3.6042,3.6052,3.6044,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.466488799895,3.6004,3.6044,3.6053,3.6045,3.6017,3.6011,0.0,0.0,0.0001,0.0,0.0,0.0
2141.4824605999747,3.6005,3.6044,3.6053,3.6046,3.6018,3.6013,0.0,0.0,0.0,0.0,0.0,0.0
2141.4984221999766,3.6005,3.6044,3.6054,3.6044,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.514573299908,3.6004,3.6044,3.6052,3.6044,3.6018,3.601,0.0,0.0,0.0,0.0,0.0,0.0
2141.530520399916,3.6004,3.6045,3.6053,3.6045,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.546394899953,3.6004,3.6045,3.6053,3.6045,3.6017,3.6012,0.0,0.0,0.0001,0.0,0.0,0.0
2141.562494999962,3.6003,3.6044,3.6052,3.6045,3.6018,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.5785134999314,3.6003,3.6045,3.6053,3.6045,3.6018,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.595334999962,3.6004,3.6044,3.6052,3.6045,3.6018,3.6013,0.0,0.0,0.0,0.0,0.0,0.0
2141.611479199957,3.6005,3.6045,3.6053,3.6045,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.6278763999,3.6002,3.6042,3.6054,3.6045,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.6465007999213,3.6004,3.6044,3.6053,3.6047,3.6016,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.680815699976,3.6005,3.6043,3.6052,3.6047,3.6016,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.7116889999015,3.6005,3.6044,3.6052,3.6044,3.6018,3.6011,0.0,0.0001,0.0,0.0,0.0,0.0
2141.719008699991,3.6003,3.6044,3.6052,3.6045,3.6016,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.7224941999884,3.6004,3.6045,3.6052,3.6046,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.7384123998927,3.6004,3.6044,3.6052,3.6045,3.6019,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.754371899995,3.6005,3.6045,3.6052,3.6045,3.6016,3.6012,0.0,0.0001,0.0,0.0,0.0,0.0
2141.7705954998964,3.6004,3.6044,3.6054,3.6047,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.7874038999435,3.6005,3.6044,3.6052,3.6045,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.803855899954,3.6004,3.6043,3.6052,3.6045,3.6017,3.6013,0.0,0.0,0.0,0.0,0.0,0.0
2141.8200432999292,3.6007,3.6045,3.6053,3.6045,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.836024099961,3.6005,3.6043,3.6052,3.6045,3.6017,3.6013,0.0,0.0,0.0,0.0,0.0,0.0
2141.8538915999234,3.6004,3.6043,3.6052,3.6045,3.6018,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.8827980998904,3.6004,3.6045,3.6052,3.6047,3.6016,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.8987053999444,3.6003,3.6042,3.6054,3.6044,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.914754599915,3.6003,3.6044,3.6054,3.6046,3.6018,3.6013,0.0,0.0,0.0,0.0,0.0,0.0
2141.9307510999497,3.6003,3.6044,3.6054,3.6047,3.6018,3.6013,0.0,0.0,0.0,0.0,0.0,0.0
2141.9467084999196,3.6004,3.6043,3.6052,3.6045,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2141.9625980999554,3.6005,3.6043,3.6053,3.6044,3.6016,3.6013,0.0,0.0,0.0,0.0,0.0,0.0
2141.978619099944,3.6005,3.6044,3.6053,3.6045,3.6018,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2141.9962394998875,3.6005,3.6044,3.6052,3.6045,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2142.0127321999753,3.6004,3.6045,3.6054,3.6045,3.6018,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2142.029053499922,3.6005,3.6043,3.6053,3.6046,3.6017,3.6013,0.0,0.0,0.0,0.0,0.0,0.0
2142.0456274999306,3.6003,3.6043,3.6053,3.6045,3.6016,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2142.0649857999524,3.6005,3.6045,3.6051,3.6045,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2142.090814199997,3.6003,3.6043,3.6052,3.6046,3.6017,3.6012,0.0,0.0,0.0,0.0,0.0,0.0
2142.106807199889,3.6004,3.6043,3.6053,3.6044,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2142.123268199968,3.6005,3.6042,3.6052,3.6044,3.6018,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2142.1393696999876,3.6005,3.6043,3.6051,3.6044,3.6018,3.6009,0.0,0.0,0.0,0.0,0.0,0.0
2142.154823399964,3.6005,3.6043,3.6054,3.6044,3.6017,3.6011,0.0,0.0,0.0,0.0,0.0,0.0
2142.1705975999357,3.6003,3.6043,3.6052,3.6045,3.6016,3.601,0.0,0.0,0.0,0.0,0.0,0.0
