2ndRef_1,Temp_1,SC_1
1924.7895231998991,65535,23819,10817
1929.798586399993,65535,23821,10816
1934.806759399944,65535,23825,10815
1939.8171413999517,65535,23827,10818
1944.8275904998882,65535,23830,10817
1949.8257346999599,65535,23826,10816
1954.834714599885,65535,23830,10816
1959.8478057999164,65535,23833,10816
1964.8589318998856,65535,23835,10818
1969.8662565998966,65535,23835,10818
1974.8771795999492,65535,23837,10818
1979.8888818999985,65535,23840,10818
1984.8996158998925,65535,23839,10817
1989.9088035998866,65535,23843,10817
1994.9184680999024,65535,23843,10818
1999.9280591999413,65535,23843,10817
2004.939803199959,65535,23843,10817
2009.937951299944,65535,23848,10818
2014.9497077999404,65535,23849,10817
2019.9568600999191,65535,23850,10818
2024.9674429999432,65535,23848,10816
2029.9796080999076,65535,23849,10817
2034.9878764998866,65535,23857,10815
2040.0003549999092,65535,23858,10818
2045.0119012999348,65535,23858,10815
2050.022682599956,65535,23852,10813
2055.030420999974,65535,23844,10823
2060.0394657999277,65535,23845,10813
2065.049994099885,65535,23840,10820
2070.046120099956,65535,23835,10824
2075.059087899979,65535,23829,10822
2080.070338999969,65535,23828,10821
2085.0809554998996,65535,23811,10820
2090.091189599945,65535,23794,10812
2095.0990305999294,65535,23790,10812
2100.109580099932,65535,23784,10823
2105.122815999901,65535,23778,10822
2110.133072699886,65535,23775,10823
2115.1479129999643,65535,23773,10822
2120.1502658999525,65535,23767,10814
2125.161627799971,65535,23775,10815
2130.160462699947,65535,23781,10812
2135.1701897999737,65535,23782,10814
2140.1818912999006,65535,23783,10812
2140.1979499999434,65535,23785,10815
2140.2252470999956,65535,23785,10812
2140.2412625999423,65535,23786,10813
2140.2570694999304,65535,23781,10814
2140.2739907999057,65535,23782,10814
2140.3203140998958,65535,23784,10812
2140.3342418998946,65535,23783,10813
2140.3373344999272,65535,23786,10812
2140.3457257999107,65535,23781,10813
2140.3617026999127,65535,23784,10815
2140.3776896999916,65535,23780,10814
2140.3962109999266,65535,23782,10814
2140.414229099988,65535,23783,10813
2140.431143099908,65535,23779,10812
2140.4462219999405,65535,23784,10813
2140.462877299986,65535,23784,10814
2140.479439599905,65535,23784,10813
2140.4950490999036,65535,23781,10813
2140.5110102999024,65535,23784,10814
2140.5271340999752,65535,23785,10813
2140.554546499974,65535,23782,10814
2140.5703383999644,65535,23784,10815
2140.58590299997,65535,23783,10813
2140.6049990999745,65535,23780,10814
2140.621740999981,65535,23784,10814
2140.637743899948,65535,23780,10814
2140.6536956999917,65535,23781,10815
2140.668644899968,65535,23781,10813
2140.685092199943,65535,23781,10814
2140.70155769994,65535,23780,10814
2140.717967099976,65535,23782,10814
2140.733598099905,65535,23782,10813
2140.76212869992,65535,23784,10813
2140.7781530999346,65535,23782,10814
2140.794057299965,65535,23781,10815
2140.811423599953,65535,23780,10815
2140.8279718999984,65535,23781,10813
2140.8454925999977,65535,23781,10813
2140.8624546999345,65535,23782,10814
2140.8788576999214,65535,23781,10814
2140.895051599946,65535,23780,10814
2140.9103886999656,65535,23782,10814
2140.92569189996,65535,23779,10813
2140.942340599955,65535,23781,10813
2140.970777899958,65535,23782,10814
2140.9861777999904,65535,23782,10814
2141.0023570999037,65535,23783,10814
2141.021454999922,65535,23783,10813
2141.0393191999756,65535,23781,10814
2141.0537312999368,65535,23784,10814
2141.070156699978,65535,23783,10813
2141.086566999904,65535,23782,10813
2141.1024325999897,65535,23782,10814
2141.1187287999783,65535,23782,10815
2141.1341770999134,65535,23784,10814
2141.149980999995,65535,23782,10814
2141.1781937999185,65535,23782,10813
2141.194164799992,65535,23782,10812
2141.2103468999267,65535,23781,10814
2141.2293262999738,65535,23783,10813
2141.2459987999173,65535,23780,10814
2141.262534699985,65535,23781,10813
2141.278750199941,65535,23782,10815
2141.29405269993,65535,23780,10814
2141.30786229996,65535,23781,10814
2141.3245737999678,65535,23782,10815
2141.3407651999732,65535,23777,10814
2141.35732499999,65535,23780,10814
2141.3867517999606,65535,23783,10815
2141.402887999895,65535,23783,10814
2141.418473699945,65535,23781,10815
2141.4375948999077,65535,23782,10815
2141.454159099958,65535,23782,10815
2141.4695265999762,65535,23784,10813
2141.4854663999286,65535,23782,10814
2141.501341199968,65535,23783,10813
2141.5178267998854,65535,23785,10813
2141.5336261999328,65535,23785,10813
2141.5481055999408,65535,23783,10813
2141.5640310999006,65535,23783,10814
2141.594513499993,65535,23782,10816
2141.610435499926,65535,23783,10813
2141.6265007999027,65535,23783,10813
2141.64556799992,65535,23783,10813
2141.661905199988,65535,23781,10816
2141.7101330999285,65535,23785,10814
2141.718290399993,65535,23785,10815
2141.720673999982,65535,23785,10813
2141.7240198999643,65535,23782,10815
2141.7398855999345,65535,23784,10814
2141.755823399988,65535,23782,10815
2141.772989899968,65535,23781,10813
2141.802735999925,65535,23781,10813
2141.8185502999695,65535,23780,10814
2141.834655699902,65535,23783,10814
2141.852833499899,65535,23781,10815
2141.8694274999434,65535,23781,10813
2141.88551729999,65535,23781,10814
2141.902054499951,65535,23785,10813
2141.9186728999484,65535,23780,10814
2141.9342696999665,65535,23779,10813
2141.9504037000006,65535,23784,10815
2141.966276199906,65535,23782,10815
2141.982644899981,65535,23782,10813
2142.0105800998863,65535,23783,10812
2142.026833199896,65535,23784,10816
2142.044268199941,65535,23782,10814
2142.0630782999797,65535,23781,10813
2142.0799938999116,65535,23781,10813
2142.0932352999225,65535,23781,10816
2142.109921299969,65535,23781,10813
2142.1271620999323,65535,23779,10814
2142.143602099968,65535,23783,10815
2142.158894699998,65535,23783,10813
2142.173512099893,65535,23781,10814
2142.1896913999226,65535,23781,10813
2142.219442399917,65535,23779,10816
2142.235275199986,65535,23780,10812
2142.253164599999,65535,23781,10814
2142.270626699901,65535,23781,10813
2142.287304199999,65535,23782,10813
2142.3027497999137,65535,23782,10814
2142.316220699926,65535,23779,10813
2142.332739299978,65535,23783,10814
2142.3490359999705,65535,23780,10816
2142.365503899986,65535,23780,10815
2142.381353099947,65535,23778,10813
2142.39761929994,65535,23783,10814
2142.4269507999998,65535,23778,10813
2142.4430672999006,65535,23780,10815
2142.460508899996,65535,23780,10815
2142.478895599954,65535,23780,10813
2142.495179499965,65535,23780,10815
2142.5126575999893,65535,23779,10813
2142.5276834999677,65535,23780,10813
2142.543385099969,65535,23777,10814
2142.5590243999613,65535,23779,10813
2142.574850999983,65535,23779,10815
2142.590969499899,65535,23778,10813
2142.6075402999995,65535,23779,10813
2142.6355775999837,65535,23779,10816
2142.651646699989,65535,23783,10813
2142.6686363999033,65535,23778,10813
2142.6866955999285,65535,23779,10813
2142.702122199931,65535,23778,10813
2142.7183919999516,65535,23779,10813
2142.7351539999945,65535,23779,10814
2142.7507482999936,65535,23782,10814
2142.7670976999216,65535,23779,10812
2142.783070599893,65535,23780,10815
2142.799402299919,65535,23782,10815
2142.8140327999135,65535,23778,10814
2142.8431221999926,65535,23778,10813
2142.8591367999325,65535,23780,10813
2142.8773264999036,65535,23781,10813
2142.8948668999365,65535,23779,10815
2142.9112727999454,65535,23779,10814
2142.925892499974,65535,23779,10812
2142.943238299922,65535,23781,10813
2142.959500799887,65535,23779,10814
2142.9756005998934,65535,23778,10812
2142.99172969989,65535,23777,10815
2143.0074013998965,65535,23779,10814
2143.023078899947,65535,23780,10813
2143.0514870999614,65535,23781,10813
2143.0673387999414,65535,23782,10816
2143.084644199931,65535,23781,10813
2143.101814899943,65535,23782,10814
2143.1190407999093,65535,23780,10813
2143.1346877999604,65535,23782,10813
2143.1510097999126,65535,23778,10814
2143.1655778998975,65535,23777,10813
2143.181722099893,65535,23778,10815
2143.1977398999734,65535,23779,10814
2143.2131970999762,65535,23780,10814
2143.228993500001,65535,23782,10812
2143.2593746999046,65535,23780,10816
2143.275369199924,65535,23780,10815
2143.2922809999436,65535,23779,10812
2143.3093812000006,65535,23779,10813
2143.3511111999396,65535,23779,10815
2143.357256499934,65535,23778,10813
2143.3599644999485,65535,23776,10813
2143.3799318999518,65535,23779,10813
2143.3890429999446,65535,23781,10813
2143.405327299959,65535,23781,10814
2143.421701699961,65535,23779,10814
2143.4381901999004,65535,23781,10814
2143.467382199946,65535,23780,10815
2143.4835030999966,65535,23781,10814
2143.5009003999876,65535,23782,10814
2143.5180618999293,65535,23781,10815
2143.5348787999246,65535,23783,10814
2143.5500892999116,65535,23780,10814
2143.566530799959,65535,23780,10814
2143.583387399907,65535,23781,10814
2143.599249199964,65535,23782,10814
2143.6152306998847,65535,23781,10815
2143.631778699928,65535,23782,10815
2143.6474308999022,65535,23782,10815
2143.675707999966,65535,23780,10813
2143.691669599968,65535,23781,10812
2143.708749099984,65535,23780,10814
2143.7258902998874,65535,23784,10815
2143.7437016998883,65535,23783,10813
2143.760967399925,65535,23781,10814
2143.7754067999776,65535,23779,10813
2143.7915722999023,65535,23778,10815
2143.806067099911,65535,23779,10814
2143.8230716999387,65535,23779,10813
2143.8374533999013,65535,23777,10813
2143.8533891999396,65535,23781,10814
2143.8837028999114,65535,23779,10814
2143.899580999976,65535,23783,10813
2143.9162248999346,65535,23779,10813
2148.9117370999884,65535,23801,10813
2153.923958899919,65535,23796,10813
2158.9352440999355,65535,23800,10813
2163.945825599949,65535,23806,10814
2168.9571774998913,65535,23809,10812
2173.9680408999557,65535,23811,10813
2178.9755795999663,65535,23813,10814
2183.9851911999285,65535,23815,10813
2188.995756499935,65535,23820,10815
2193.9948633998865,65535,23825,10814
2199.0051831998862,65535,23827,10814
2204.0168990999227,65535,23826,10815
2209.0266973999096,65535,23828,10814
2214.037154099904,65535,23830,10812
2219.0476660999702,65535,23831,10814
2224.0555610999,65535,23835,10814
2229.0687641999684,65535,23836,10814
2234.078816999914,65535,23842,10815
2239.086119099986,65535,23842,10812
2244.0958772999,65535,23845,10814
2249.1066834999947,65535,23849,10813
2254.117944199941,65535,23851,10815
2259.1159523999086,65535,23848,10814
2264.1271546999924,65535,23857,10813
2269.1369474999374,65535,23855,10813
2274.1485797999194,65535,23858,10812
2279.1579279999714,65535,23859,10815
2284.170128699974,65535,23860,10813
2289.1800942999544,65535,23862,10814
2294.190806599916,65535,23870,10813
2299.201224199962,65535,23865,10813
2304.2074754999485,65535,23864,10814
2309.2182475998998,65535,23865,10814
2314.2285036999965,65535,23866,10815
2319.22753179993,65535,23872,10813
2324.2385476999916,65535,23871,10814
2329.2497260998935,65535,23870,10813
2334.2589847999625,65535,23871,10814
2339.271013499936,65535,23876,10812
2344.281073699938,65535,23874,10814
2349.291574899922,65535,23872,10815
2354.3020055999514,65535,23874,10814
2359.311745199957,65535,23879,10814
2364.320333599928,65535,23876,10814
2369.3291025999933,65535,23878,10814
2374.3403991999803,65535,23884,10814
2379.336934099905,65535,23885,10813
2384.3501739999047,65535,23879,10813
2389.360715699964,65535,23882,10814
2394.3719141999027,65535,23885,10813
2399.38220969995,65535,23888,10815
2404.3891175999306,65535,23886,10813
2409.4017518999754,65535,23885,10812
2414.4138831999153,65535,23884,10814
2419.42369169998,65535,23885,10814
2424.431549799978,65535,23890,10813
2429.4405377999647,65535,23888,10813
2434.451288099983,65535,23887,10814
2439.450342899887,65535,23892,10814
2444.460867299931,65535,23893,10814
2449.471094099921,65535,23895,10813
2454.480262799887,65535,23890,10814
2459.490346399951,65535,23890,10815
2464.504086199915,65535,23893,10813
2469.513302599895,65535,23894,10814
2474.525797399925,65535,23891,10813
2479.534963199985,65535,23896,10814
2484.543669799925,65535,23896,10813
2489.5524286999134,65535,23895,10814
2494.562788799987,65535,23896,10812
2499.562178399996,65535,23900,10812
2504.573124399991,65535,23892,10813
2509.582465799991,65535,23899,10813
2514.591351299896,65535,23897,10813
2519.6053754999302,65535,23903,10814
2524.6152249999577,65535,23899,10812
2529.6261328998953,65535,23898,10813
2534.6343639999395,65535,23899,10814
2539.6466404999373,65535,23897,10813
2544.6568704999518,65535,23903,10814
2549.663377699908,65535,23902,10811
2554.6750428999076,65535,23899,10813
2559.684587699943,65535,23902,10813
2564.6836802999023,65535,23900,10812
2569.6918115000008,65535,23905,10811
2569.7078066999093,65535,23910,10812
2569.738168899901,65535,23905,10812
2569.754017099971,65535,23906,10814
2569.770044499892,65535,23905,10812
2569.7888765999814,65535,23906,10813
2569.804979199893,65535,23905,10813
2569.8204659998883,65535,23904,10813
2569.835598799982,65535,23905,10814
2569.852451899904,65535,23903,10814
2569.8695418999996,65535,23905,10812
2569.885801699944,65535,23904,10814
2569.9020468998933,65535,23904,10814
2569.9178842999972,65535,23905,10814
2569.9460826999275,65535,23903,10813
2569.962037999998,65535,23901,10813
2569.9780829999363,65535,23901,10814
2569.998109899927,65535,23905,10815
2570.0140876999358,65535,23905,10814
2570.0301733999513,65535,23905,10812
2570.0476651999634,65535,23905,10815
2570.0627711999696,65535,23901,10813
2570.077977699926,65535,23900,10813
2570.094749999931,65535,23900,10812
2570.1107307999628,65535,23904,10812
2570.126865899889,65535,23904,10815
2570.154123799992,65535,23903,10814
2570.170107499929,65535,23903,10813
2570.18617989996,65535,23904,10812
2570.205473299953,65535,23902,10815
2570.2205536999973,65535,23902,10813
2570.237815499888,65535,23903,10812
2570.2539612998953,65535,23903,10815
2570.270332299988,65535,23899,10814
2570.3006077999016,65535,23902,10814
2570.338846099912,65535,23900,10813
2570.341518199886,65535,23901,10812
2570.344102199888,65535,23900,10813
2570.36205399991,65535,23899,10814
2570.3780907999026,65535,23897,10812
2570.3940709999297,65535,23901,10812
2570.4117293999298,65535,23899,10813
2570.4277375999372,65535,23904,10814
2570.443714999943,65535,23900,10813
2570.4598574999254,65535,23900,10813
2570.4757814999903,65535,23904,10815
2570.4922372999135,65535,23902,10813
2570.508398899925,65535,23902,10812
2570.5241424998967,65535,23901,10815
2570.540343999979,65535,23899,10813
2570.570359099889,65535,23900,10814
2570.586290899897,65535,23898,10814
2570.6022949999897,65535,23898,10812
2570.6197676999727,65535,23900,10815
2570.6358477999456,65535,23900,10814
2570.652044199989,65535,23899,10813
2570.6682844999013,65535,23903,10815
2570.683863999904,65535,23900,10812
2570.7001639999216,65535,23903,10814
2570.7165516999085,65535,23901,10813
2570.732400899986,65535,23898,10815
2570.7489183999132,65535,23898,10813
2570.778421899886,65535,23899,10812
2570.7943761999486,65535,23898,10814
2570.810322999954,65535,23899,10812
2570.8285950999707,65535,23899,10813
2570.8439062999096,65535,23903,10813
2570.8604245999595,65535,23900,10814
2570.8770020999946,65535,23898,10813
2570.89348479989,65535,23899,10813
2570.9104105998995,65535,23903,10815
2570.9274987999815,65535,23901,10814
2570.9436423999723,65535,23898,10812
2570.9588439998915,65535,23899,10812
2570.9867301998893,65535,23901,10814
2571.0024912999943,65535,23897,10814
2571.0186057999963,65535,23900,10811
2571.03783809999,65535,23896,10814
2571.0540350999217,65535,23897,10813
2571.0704489999916,65535,23898,10812
2571.086925499956,65535,23899,10814
2571.1030356999254,65535,23896,10812
2571.1194874999346,65535,23900,10811
2571.1351248999126,65535,23896,10813
2571.1509687999496,65535,23898,10814
2571.1671301999595,65535,23898,10813
2571.1947728999658,65535,23896,10815
2571.210763699957,65535,23900,10814
2571.2267495999113,65535,23898,10813
2571.246368999942,65535,23900,10813
2571.2630649999483,65535,23900,10814
2571.278864299995,65535,23900,10812
2571.295075999922,65535,23901,10815
2571.310761599918,65535,23900,10812
2571.326677199919,65535,23901,10813
2571.3419375999365,65535,23898,10814
2571.3586464999244,65535,23899,10813
2571.3743183999322,65535,23898,10813
2571.4028115998954,65535,23898,10813
2571.419407099951,65535,23898,10813
2571.4365272999275,65535,23899,10812
2571.455068399897,65535,23899,10814
2571.4717019998934,65535,23899,10813
2571.487416799995,65535,23895,10814
2571.5025943999644,65535,23897,10812
2571.5188605999574,65535,23897,10813
2571.534762599971,65535,23898,10814
2571.5512611999875,65535,23895,10812
2571.5977038999554,65535,23897,10813
2571.611099199974,65535,23899,10813
2571.612893699901,65535,23896,10814
2571.6261215999257,65535,23899,10813
2571.6422403999604,65535,23899,10814
2571.6587153999135,65535,23899,10814
2571.6747171999887,65535,23897,10812
2571.690825199941,65535,23896,10811
2571.707480299985,65535,23897,10812
2571.7230403999565,65535,23898,10814
2571.7390674999915,65535,23897,10813
2571.755173899932,65535,23896,10812
2571.784853799967,65535,23899,10815
2571.8008632999845,65535,23896,10813
2571.816830699914,65535,23896,10814
2571.834448299953,65535,23894,10814
2571.8507083998993,65535,23894,10813
2571.8674946998945,65535,23897,10811
2571.882775499951,65535,23896,10815
2571.8988445999566,65535,23894,10814
2571.914619399933,65535,23896,10814
2571.930739899981,65535,23897,10813
2571.9467484999914,65535,23896,10811
2571.9627325999318,65535,23896,10815
2571.9929515999975,65535,23896,10815
2572.0088956999825,65535,23896,10814
2572.0249413999263,65535,23892,10813
2572.042802199954,65535,23895,10813
2572.058291799971,65535,23895,10815
2572.07445439999,65535,23895,10813
2572.0911189999897,65535,23896,10812
2572.1064936999464,65535,23894,10814
2572.1238771999488,65535,23898,10813
2572.1413873999845,65535,23896,10813
2572.157422099961,65535,23891,10813
2572.17397959996,65535,23894,10814
2572.2011434999295,65535,23898,10813
2572.217390399892,65535,23896,10812
2572.233710499946,65535,23895,10813
2572.2521959999576,65535,23899,10813
2572.2693615999306,65535,23895,10814
2572.2858454999514,65535,23896,10812
2572.3012192999013,65535,23897,10815
2572.3176973999944,65535,23897,10811
2572.3331331999507,65535,23896,10814
2572.3482124999864,65535,23895,10813
2572.3630684999516,65535,23897,10812
2572.3802188999252,65535,23896,10814
2572.4094493999146,65535,23895,10811
2572.4254474999616,65535,23895,10813
2572.4414184999187,65535,23895,10813
2572.460573399905,65535,23894,10812
2572.4773182999343,65535,23894,10814
2572.494077899959,65535,23894,10813
2572.5102082999656,65535,23895,10816
2572.5269129999215,65535,23898,10812
2572.5423372999066,65535,23895,10811
2572.5575279999757,65535,23897,10813
2572.573726099916,65535,23893,10814
2572.58993129991,65535,23894,10813
2572.6173832999775,65535,23895,10814
2572.633416299941,65535,23893,10814
2572.6499624999706,65535,23894,10813
2572.6690391999437,65535,23895,10813
2572.685449599987,65535,23895,10812
2572.7258926999057,65535,23893,10813
2572.7421089999843,65535,23896,10812
2572.7439890999813,65535,23895,10812
2572.7593080999795,65535,23895,10812
2572.7693823999725,65535,23895,10813
2572.7854108999018,65535,23900,10813
2572.8021090999246,65535,23895,10812
2572.8198194999713,65535,23896,10813
2572.8354737999616,65535,23897,10814
2572.850932399975,65535,23897,10813
2572.8659880999476,65535,23897,10815
2572.88340349996,65535,23897,10815
2572.9121981998906,65535,23895,10815
2572.9277770998888,65535,23896,10812
2572.9458530999254,65535,23897,10814
2572.9638493999373,65535,23896,10814
2572.980079599889,65535,23896,10812
2572.9966731999302,65535,23896,10814
2573.011077299947,65535,23896,10812
2573.0281304999953,65535,23895,10814
2573.0436182999983,65535,23895,10813
2573.059830199927,65535,23897,10813
2573.0758318000007,65535,23896,10812
2573.092802399886,65535,23897,10812
2573.119727299898,65535,23893,10814
2573.135973599972,65535,23896,10813
2573.153249099967,65535,23896,10813
2573.1721071999054,65535,23896,10813
2573.1885249998886,65535,23896,10814
2573.2047151000006,65535,23894,10813
2573.2197088999674,65535,23893,10813
2573.2364462999394,65535,23895,10814
2573.251537999953,65535,23893,10813
2573.2680016999366,65535,23897,10813
2573.2844105999684,65535,23894,10813
2573.300387999974,65535,23894,10812
2573.328015599982,65535,23895,10812
2573.3438429998932,65535,23895,10812
2573.3610660999548,65535,23895,10813
2573.3777401999105,65535,23895,10813
2573.3939175999258,65535,23894,10813
2573.4106493999716,65535,23895,10814
2573.426844399888,65535,23893,10814
2578.439578199992,65535,23915,10813
2583.4484142999863,65535,23908,10812
2588.4563331999816,65535,23907,10813
2593.467077999958,65535,23910,10814
2598.4771855999716,65535,23912,10812
2603.4772784999805,65535,23906,10812
2608.4871567999944,65535,23908,10813
2613.4974108999595,65535,23911,10815
2618.508930099895,65535,23908,10813
2623.518699499895,65535,23903,10812
2628.529069699929,65535,23906,10813
2633.540313799982,65535,23909,10816
2638.5476707998896,65535,23901,10813
2643.5610917999875,65535,23907,10814
2648.5671923999907,65535,23908,10814
2653.577794599929,65535,23907,10812
2658.5883892999263,65535,23905,10812
2663.5883108999114,65535,23914,10812
2668.5986624999205,65535,23912,10813
2673.608998099924,65535,23912,10814
2678.6198985999217,65535,23909,10812
2683.63008849998,65535,23904,10813
2688.637694499921,65535,23905,10812
2693.6491355999606,65535,23914,10813
2698.6597068998963,65535,23909,10811
2703.673537799972,65535,23910,10811
2708.680063399952,65535,23914,10813
2713.689358099946,65535,23912,10813
2718.699690499925,65535,23911,10813
2723.69650239998,65535,23910,10813
2728.708538399893,65535,23910,10812
2733.716757099959,65535,23910,10812
2738.72779039992,65535,23911,10811
2743.741944899899,65535,23915,10813
2748.751779299928,65535,23916,10813
2753.7620912999846,65535,23919,10812
2758.7707729999674,65535,23918,10812
2763.7817910999293,65535,23919,10813
2768.7899591999594,65535,23913,10813
2773.800660699955,65535,23918,10815
2778.8112855999498,65535,23917,10812
2783.808604099904,65535,23916,10812
2788.820877499995,65535,23922,10812
2793.830121399951,65535,23918,10811
2798.84029559989,65535,23916,10813
2803.853251799941,65535,23921,10813
2808.863657699898,65535,23915,10814
2813.8722239999333,65535,23917,10812
2818.8831264999462,65535,23918,10812
2823.893188899965,65535,23919,10812
2828.902111299918,65535,23911,10811
2833.912484899978,65535,23910,10812
2838.9089134999085,65535,23903,10812
2843.923024599906,65535,23898,10812
2848.9338693999453,65535,23890,10814
2853.943348699948,65535,23891,10811
2858.9539394999156,65535,23887,10813
2863.9656015998917,65535,23890,10813
2868.9761535999132,65535,23892,10814
2873.982825199957,65535,23892,10813
2878.995650299941,65535,23889,10813
2884.004921499989,65535,23893,10813
2889.013076999923,65535,23899,10812
2894.0239183999365,65535,23898,10812
2899.0218402999453,65535,23899,10812
2904.030945699895,65535,23897,10812
2909.041553499992,65535,23904,10812
2914.052524999948,65535,23905,10812
2919.062725899974,65535,23906,10812
2924.0760480999015,65535,23906,10812
2929.084634799976,65535,23907,10813
2934.0950654998887,65535,23908,10812
2939.1052237999393,65535,23907,10815
2944.1145299999043,65535,23903,10812
2949.1250739999814,65535,23905,10812
2954.135804599966,65535,23908,10812
2959.1326910998905,65535,23909,10813
2964.147072999971,65535,23905,10813
2969.156939999899,65535,23907,10813
2974.1639486999484,65535,23911,10811
2979.1777315998916,65535,23914,10813
2984.188353799982,65535,23909,10813
2989.1967201998923,65535,23910,10813
2994.209525799961,65535,23916,10815
2999.2175489999354,65535,23912,10812
2999.233634999953,65535,23909,10811
2999.248746499885,65535,23909,10812
2999.2653057998978,65535,23909,10813
2999.2812197998865,65535,23910,10811
2999.2968727999832,65535,23910,10812
2999.31359289994,65535,23907,10812
2999.3291460999753,65535,23910,10811
2999.3453192999586,65535,23911,10813
2999.361221499974,65535,23909,10813
2999.3915463999147,65535,23911,10812
2999.407569999923,65535,23909,10814
2999.4244788999204,65535,23910,10812
2999.442310399958,65535,23912,10813
2999.457713899901,65535,23910,10814
2999.4732226999477,65535,23909,10813
2999.489273699932,65535,23909,10814
2999.5051113999216,65535,23909,10813
2999.521553999977,65535,23910,10814
2999.5372359999456,65535,23910,10813
2999.5533265999984,65535,23909,10811
2999.583629499888,65535,23908,10812
2999.600105099962,65535,23911,10812
2999.616123099928,65535,23907,10812
2999.6324652999174,65535,23907,10813
2999.6496910999995,65535,23908,10813
2999.6655721999705,65535,23906,10812
2999.7156995999394,65535,23904,10812
2999.7197195999324,65535,23906,10812
2999.721629699925,65535,23909,10812
2999.7309294999577,65535,23908,10811
2999.745124799898,65535,23906,10814
2999.7613935999107,65535,23907,10811
2999.791814799886,65535,23906,10811
2999.8077432999853,65535,23908,10812
2999.823661299888,65535,23908,10813
2999.8417086999398,65535,23906,10813
2999.8594082999043,65535,23905,10815
2999.876071299892,65535,23906,10812
2999.8917572998907,65535,23907,10813
2999.907648299937,65535,23906,10812
2999.9236407999415,65535,23907,10813
2999.9397080999333,65535,23907,10812
2999.955239099916,65535,23906,10814
2999.9706316998927,65535,23904,10814
2999.9997216999764,65535,23906,10813
3000.0162646999815,65535,23908,10813
3000.0324414999923,65535,23908,10813
3000.051343799918,65535,23905,10812
3000.067398599931,65535,23906,10811
3000.0837698999094,65535,23907,10814
3000.0981784999603,65535,23905,10812
3000.1143624999095,65535,23906,10813
3000.130615299917,65535,23903,10813
3000.1460481999675,65535,23904,10813
3000.162581899902,65535,23903,10814
3000.1783117998857,65535,23904,10813
3000.207869499922,65535,23907,10813
3000.2238933999324,65535,23903,10815
3000.239991099923,65535,23905,10813
3000.257723999908,65535,23907,10812
3000.2734247999033,65535,23905,10812
3000.290333899902,65535,23904,10812
3000.3055529999547,65535,23905,10813
3000.3212944999104,65535,23905,10813
3000.337323099957,65535,23907,10813
3000.3534745998913,65535,23905,10814
3000.3696366999066,65535,23905,10813
3000.3855713999365,65535,23903,10812
3000.416390099912,65535,23905,10811
3000.4324965999695,65535,23904,10812
3000.4480609999737,65535,23904,10811
3000.4670572999166,65535,23904,10813
3000.483232999919,65535,23905,10812
3000.4984312999295,65535,23905,10813
3000.5144205999095,65535,23903,10813
3000.5302880998934,65535,23904,10814
3000.5458023999818,65535,23905,10814
3000.566716099973,65535,23904,10814
3000.591346899979,65535,23902,10812
3000.593789799954,65535,23904,10815
3000.624069799902,65535,23904,10814
3000.6401608999586,65535,23906,10813
3000.6561912999023,65535,23903,10814
3000.675232999958,65535,23904,10813
3000.691607499961,65535,23904,10812
3000.7079694999848,65535,23906,10812
3000.723830199917,65535,23906,10813
3000.7402893999824,65535,23905,10813
3000.7562670999905,65535,23901,10815
3000.7727777999826,65535,23904,10813
3000.7886985999066,65535,23906,10812
3000.804527899949,65535,23904,10812
3000.8321848999476,65535,23903,10814
3000.84831999999,65535,23903,10814
3000.86419699993,65535,23902,10813
3000.8835258999607,65535,23904,10812
3000.900360199972,65535,23904,10812
3000.9160674999002,65535,23905,10812
3000.9315443999367,65535,23904,10814
3000.9484628998907,65535,23903,10813
3000.9620926999487,65535,23903,10815
3000.978815899929,65535,23905,10813
3000.9951491999673,65535,23904,10813
3001.0104826999595,65535,23905,10814
3001.0403573999647,65535,23906,10812
3001.056374799926,65535,23901,10813
3001.0723663999233,65535,23902,10812
3001.090407499927,65535,23904,10813
3001.1056548999622,65535,23903,10812
3001.1218420999357,65535,23906,10814
3001.138125999947,65535,23906,10812
3001.1537703999784,65535,23903,10812
3001.1699456999777,65535,23902,10813
3001.1858968999004,65535,23903,10813
3001.202556299977,65535,23906,10813
3001.218163899961,65535,23905,10812
3001.248704199912,65535,23904,10812
3001.2651970000006,65535,23904,10813
3001.2804135999177,65535,23903,10814
3001.2986514999066,65535,23902,10812
3001.314644299913,65535,23902,10813
3001.363419399946,65535,23903,10812
3001.3667221999494,65535,23905,10813
3001.368689799914,65535,23904,10814
3001.3794245999306,65535,23907,10814
3001.3942605999764,65535,23904,10812
3001.4105129999807,65535,23902,10812
3001.4273672999116,65535,23902,10811
3001.456693999935,65535,23902,10812
3001.472545999917,65535,23904,10812
3001.48866189993,65535,23904,10813
3001.507902399986,65535,23906,10812
3001.5231424999656,65535,23906,10812
3001.539574799943,65535,23903,10812
3001.5564126999816,65535,23905,10814
3001.5731715,65535,23904,10813
3001.588461599895,65535,23903,10811
3001.6048747999594,65535,23902,10813
3001.620855599991,65535,23903,10813
3001.6378769999137,65535,23904,10813
3001.6648764999118,65535,23904,10812
3001.6812556999503,65535,23903,10814
3001.6972440999234,65535,23907,10814
3001.7157382000005,65535,23903,10812
3001.7331355999922,65535,23907,10813
3001.7488561999053,65535,23900,10813
3001.7645213999785,65535,23902,10813
3001.780397199909,65535,23902,10813
3001.7963606999256,65535,23902,10812
3001.812135999906,65535,23904,10812
3001.826263399911,65535,23903,10812
3001.842093199957,65535,23906,10812
